,sigma,q,set,ntest,regressor,r_squared,BH_res_fdp,BH_res_power,BH_res_nsel,BH_rel_fdp,BH_rel_power,BH_rel_nsel,BH_2clip_fdp,BH_2clip_power,BH_2clip_nsel,Bonf_fdp,Bonf_power,Bonf_nsel
283,0.6,0.5,5,1000,rf,0.0811888810171713,0.0,0.0,0.0,0.21755950781338954,0.1805649946576264,123.63,0.4967979754475529,0.9904126588325798,980.15,0.14736219336219336,0.003129529379591667,2.07
284,0.6,0.5,6,10,rf,0.0869002631440401,0.0,0.0,0.0,0.29913492063492064,0.5528571428571428,3.43,0.5108690476190476,0.8441309523809524,6.87,0.23816666666666667,0.32966666666666666,1.74
285,0.6,0.5,6,100,rf,0.19065078791092446,0.0,0.0,0.0,0.3286287709331473,0.4578800260175455,25.66,0.49728271610693353,0.8293268463228407,60.99,0.2441785714285714,0.0593868968845588,2.78
286,0.6,0.5,6,500,rf,0.19367221923664546,0.0,0.0,0.0,0.3189868521575049,0.4007638492510675,108.92,0.5021775906460656,0.8360071065717766,306.31,0.10589321789321789,0.01378041290579485,2.8
287,0.6,0.5,6,1000,rf,0.18944790765737282,0.0,0.0,0.0,0.31992624371796885,0.3950998479111021,215.18,0.5007377234248381,0.8325351316216917,606.17,0.07815750915750916,0.008554284203836726,3.58
288,0.7,0.1,1,10,rf,0.20059699620295426,0.0,0.0,0.0,0.07201190476190476,0.7029047619047618,3.72,0.13304761904761903,0.8272619047619049,4.8,0.047178571428571424,0.6134642857142857,3.04
289,0.7,0.1,1,100,rf,0.3165489873291213,0.0,0.0,0.0,0.047588154299351045,0.7067987322781768,37.96,0.09208951755455018,0.806501197902575,45.48,0.011196960180970703,0.3377069075958892,17.38
290,0.7,0.1,1,500,rf,0.30026459501588815,0.0,0.0,0.0,0.049487281871327164,0.6756288952054785,178.91,0.10258825041532901,0.7927675942850135,221.56,0.025010461760461754,0.060128017259231566,15.17
291,0.7,0.1,1,1000,rf,0.2905631986577378,0.0,0.0,0.0,0.04583265684463484,0.6615473905514535,348.48,0.09844829320941739,0.7704089610977316,428.76,0.02069732294323946,0.029818927074537403,14.98
292,0.7,0.1,2,10,rf,0.2335071635558363,0.0,0.0,0.0,0.008095238095238093,0.3946349206349206,3.3,0.10597619047619049,0.9514563492063491,8.75,0.013928571428571426,0.4692460317460317,3.9
293,0.7,0.1,2,100,rf,0.3064981842065717,0.0,0.0,0.0,0.014051566447100514,0.3668348114626079,31.06,0.09800709543855118,0.9529277803500988,87.67,0.005684929234851834,0.15494298091414974,12.95
294,0.7,0.1,2,500,rf,0.3059220458509806,0.0,0.0,0.0,0.01822025992574204,0.3983632730077752,167.91,0.10281525983050145,0.953657574912681,439.42,0.007157887719958655,0.03365030009787645,14.06
295,0.7,0.1,2,1000,rf,0.3118175207624534,0.0,0.0,0.0,0.015494960499160463,0.3499963693565351,294.58,0.10135022961195386,0.9548774935434756,877.96,0.0049254990282913795,0.013943152029780493,11.59
296,0.7,0.1,5,10,rf,-0.10040605807792606,0.0,0.0,0.0,0.05533333333333333,0.046301587301587295,0.36,0.07042857142857142,0.111,0.76,0.06833333333333333,0.06499999999999999,0.42
297,0.7,0.1,5,100,rf,0.06625315672692234,0.0,0.0,0.0,0.03,0.0032786653671632283,0.2,0.052337301587301585,0.014099531165151764,0.88,0.05,0.004315354901739505,0.27
298,0.7,0.1,5,500,rf,0.06534673451070158,0.0,0.0,0.0,0.06507703081232492,0.00157655504559584,0.62,0.08066620046620047,0.008575752269834815,2.92,0.084,0.001203501957159718,0.43
299,0.7,0.1,5,1000,rf,0.06324320658765885,0.0,0.0,0.0,0.03333333333333333,0.000827510762614527,0.54,0.1097067488067488,0.0059826250543955125,3.92,0.07,0.00084290408462408,0.51
300,0.7,0.1,6,10,rf,0.015366464907769073,0.0,0.0,0.0,0.05833333333333333,0.08328571428571427,0.41,0.12483333333333332,0.1508095238095238,0.81,0.08,0.09445238095238094,0.44
301,0.7,0.1,6,100,rf,0.14829809418408013,0.0,0.0,0.0,0.084,0.016712751395189587,0.79,0.14290079365079364,0.036042853534955725,1.72,0.09666666666666666,0.010685062166894785,0.51
302,0.7,0.1,6,500,rf,0.15816998271237018,0.0,0.0,0.0,0.071534658324132,0.007208528325852729,1.61,0.08160948610213316,0.013453273060164877,3.11,0.04666666666666666,0.00233262071241237,0.51
303,0.7,0.1,6,1000,rf,0.16308865619545,0.0,0.0,0.0,0.05094482461593261,0.0056030435079995914,2.63,0.12275067069653399,0.018199849753257034,8.61,0.06083333333333333,0.001265395869686064,0.58
304,0.7,0.2,1,10,rf,0.1898047104095278,0.0,0.0,0.0,0.10326190476190476,0.7985833333333333,4.51,0.21754761904761902,0.916607142857143,5.72,0.06015079365079365,0.7255833333333334,3.76
305,0.7,0.2,1,100,rf,0.3060012911439453,0.0,0.0,0.0,0.09775262135256596,0.7480372035640113,41.55,0.19842145355325247,0.8646784352918583,54.46,0.022281537403032757,0.4556988210354843,22.91
306,0.7,0.2,1,500,rf,0.29584779020839336,0.0,0.0,0.0,0.11368730572101984,0.771823711746075,213.58,0.2000314605683844,0.8812987776575073,273.52,0.02719880363852253,0.13180947494701029,32.78
307,0.7,0.2,1,1000,rf,0.3092452876618986,0.0,0.0,0.0,0.0982305167578047,0.776353892992929,434.61,0.20214247232142415,0.901570361246203,569.23,0.01061449501984026,0.05838030446079934,29.74
308,0.7,0.2,2,10,rf,0.25972580426426073,0.08094444444444444,0.6245277777777778,6.1,0.02761904761904762,0.6098095238095238,5.12,0.187,1.0,10.0,0.03152380952380952,0.6128452380952382,5.14
309,0.7,0.2,2,100,rf,0.3132980787264828,0.05171886500190555,0.4057133740939199,39.05,0.03149891730789072,0.5918057978999907,50.9,0.16760000000000003,1.0,100.0,0.005220783966894021,0.22921524124032455,19.23
310,0.7,0.2,2,500,rf,0.31462842347943787,0.044672443002336096,0.3251344325328549,155.92,0.033416302790123885,0.5763681840439291,246.24,0.17549086519114687,1.0,499.97,0.007146412812001235,0.05719294098986698,23.77
311,0.7,0.2,2,1000,rf,0.3167645383268662,0.03765288320360333,0.3043162425718086,287.98,0.03384571790671054,0.5979169770725341,513.57,0.17134,1.0,1000.0,0.009993615717454787,0.03119424628192018,26.06
312,0.7,0.2,5,10,rf,-0.03249961228150109,0.0,0.0,0.0,0.12045238095238096,0.11516666666666665,0.86,0.17492857142857143,0.27660714285714283,2.03,0.145,0.11279761904761904,0.81
313,0.7,0.2,5,100,rf,0.047925119893588,0.0,0.0,0.0,0.09544444444444444,0.02506559437458137,1.67,0.18799629746758229,0.11496340550661045,8.25,0.12366666666666667,0.014635785156145524,0.95
314,0.7,0.2,5,500,rf,0.0663001032476318,0.0,0.0,0.0,0.12251029748283752,0.008532700575296327,2.95,0.20465583091936856,0.06281061363162692,21.81,0.15083333333333332,0.0024462393739567508,0.84
315,0.7,0.2,5,1000,rf,0.06783541184850538,0.0,0.0,0.0,0.0751582928565687,0.005230984893108331,3.29,0.16619244146120807,0.048990151928968426,33.36,0.08516666666666665,0.001235270170308674,0.81
316,0.7,0.2,6,10,rf,0.028104428551392016,0.0,0.0,0.0,0.1475,0.1941190476190476,1.04,0.2021547619047619,0.33253571428571427,1.86,0.1225,0.19338095238095238,0.85
317,0.7,0.2,6,100,rf,0.16283068048376692,0.0,0.0,0.0,0.12156060606060606,0.05791592831760667,2.71,0.19375585384824515,0.14178409781226495,7.08,0.11,0.02117639134329998,0.94
318,0.7,0.2,6,500,rf,0.15594011773905442,0.0,0.0,0.0,0.13788918176935228,0.03365962856692045,8.03,0.19626478859779162,0.1025429759861945,25.52,0.07726190476190477,0.0059530425203612935,1.3
319,0.7,0.2,6,1000,rf,0.15761086309746145,0.0,0.0,0.0,0.09350854474504784,0.02682615336221856,12.39,0.18223855646771384,0.09632530671454853,47.48,0.0855,0.002417572569243956,1.07
320,0.7,0.5,1,10,rf,0.2103845128331729,0.198,0.4,4.0,0.25257936507936507,0.9286309523809524,6.6,0.488,1.0,9.95,0.10363095238095238,0.8099285714285714,4.57
321,0.7,0.5,1,100,rf,0.3099376822253509,0.22990000000000002,0.46,46.0,0.26200497588839533,0.9383940938767837,63.36,0.5002961466824073,1.0,99.4,0.034668728960036505,0.6071989737572641,30.94
322,0.7,0.5,1,500,rf,0.33075294850899534,0.19738,0.4,200.0,0.2494882313078409,0.9463198982029456,316.36,0.4914446225882885,0.9998449064582927,493.25,0.010937526051691435,0.32468582008395797,81.54
323,0.7,0.5,1,1000,rf,0.29794023000251074,0.26306,0.53,530.0,0.24850393741277607,0.9209879376558874,618.18,0.4924684804949004,0.9996601845234494,991.46,0.011096429209657688,0.17158872925692517,86.76
324,0.7,0.5,2,10,rf,0.23034288100521927,0.17800000000000002,1.0,10.0,0.09100396825396824,0.9053253968253968,8.2,0.17800000000000002,1.0,10.0,0.061202380952380946,0.8425436507936507,7.37
325,0.7,0.5,2,100,rf,0.3256874425756824,0.17670000000000002,1.0,100.0,0.08364988537563756,0.9271817343026086,83.35,0.17670000000000002,1.0,100.0,0.015427651898353566,0.34837706635078064,29.14
326,0.7,0.5,2,500,rf,0.30913663409828784,0.17094,1.0,500.0,0.08504379034830763,0.9262297502391916,419.7,0.17094,1.0,500.0,0.007227361468207825,0.1569733809544635,65.64
327,0.7,0.5,2,1000,rf,0.32027059764779264,0.17201,1.0,1000.0,0.08565079143069397,0.9303062221371319,842.68,0.17201,1.0,1000.0,0.007917835735751076,0.08590214560002149,71.74
328,0.7,0.5,5,10,rf,-0.1071393397155245,0.0,0.0,0.0,0.23909126984126985,0.3781904761904762,3.0,0.4941031746031746,0.9795,9.76,0.2225,0.26471428571428574,1.92
329,0.7,0.5,5,100,rf,0.06425779836961494,0.0,0.0,0.0,0.23163514333048468,0.23493278744357438,16.81,0.4982254484518824,0.9844173813087916,97.66,0.16145238095238096,0.0347128635535808,2.19
330,0.7,0.5,5,500,rf,0.06637199694963254,0.0,0.0,0.0,0.25429647775909303,0.14927550905876927,52.9,0.494939662289757,0.9887315061137915,488.64,0.20464830345093504,0.007020393540481388,2.32
331,0.7,0.5,5,1000,rf,0.0643906230382702,0.0,0.0,0.0,0.255698052911744,0.13111794568932844,92.07,0.49388874677227756,0.9853681555028204,975.1,0.17309218559218562,0.003100088829077401,2.15
